meta,tournaments_used,tournament_count,my_deck_slug,my_deck_name,my_deck_player_count,my_deck_total_wins,my_deck_total_losses,my_deck_total_ties,my_deck_overall_win_pct,opponent_deck_slug,opponent_deck_name,vs_count,vs_win_pct,day_filter,scraped_at
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,raging-bolt-ogerpon,Raging Bolt Ogerpon,8,79.17,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lopunny-dusknoir,Lopunny Dusknoir,5,46.67,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,ogerpon-meganium-hydrapple,Ogerpon Meganium Hydrapple,5,60.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-venusaur-ex,Mega Venusaur,5,73.33,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,kangaskhan-bouffalant,Kangaskhan Bouffalant,4,75.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,cynthia-garchomp-ex,Cynthia's Garchomp,3,11.11,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,dhelmise-pbl,Dhelmise,3,44.44,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lillie-clefairy,Lillie's Clefairy,2,100.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,toucannon-pbl,Toucannon,2,66.67,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,starmie-froslass,Starmie Froslass,2,50.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,seaking-pre,Seaking Festival Lead,2,16.67,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,froslass-munkidori,Froslass Munkidori,2,16.67,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,ogerpon-meganium-arboliva,Ogerpon Meganium Arboliva,2,100.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,toxtricity-box,Toxtricity Box,2,50.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,alakazam-dusknoir,Alakazam Dusknoir,2,0.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lopunny-dudunsparce,Lopunny Dudunsparce,2,50.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-chandelure-ex,Mega Chandelure,2,66.67,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lucario-hariyama,Lucario Hariyama,2,100.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,metagross-cri,Metagross,1,100.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,grimmsnarl-froslass,Grimmsnarl Froslass,1,100.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,ethan-typhlosion,Ethan's Typhlosion,1,100.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-lucario-ex,Mega Lucario,1,0.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,rockets-honchkrow,Rocket's Honchkrow,1,33.33,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,rocket-mewtwo-ex,Rocket's Mewtwo,1,0.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,sharpedo-toxtricity,Sharpedo Toxtricity,1,0.0,overall,2026-09-02T14:34:15.802586+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,dragapult-ex,Dragapult,106,38.99,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,dragapult-blaziken,Dragapult Blaziken,48,47.92,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,basic-box-m,Basic Box,48,64.58,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,dragapult-dusknoir,Dragapult Dusknoir,34,59.8,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,n-zoroark,N's Zoroark,30,54.44,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,slowking-scr,Slowking,24,73.61,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-excadrill-ex,Mega Excadrill,20,86.67,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,crustle-dri,Crustle,17,11.76,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,alakazam-dudunsparce,Alakazam Dudunsparce,14,48.81,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,festival-lead,Festival Lead,10,63.33,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,clefairy-ogerpon,Clefairy Ogerpon,8,100.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,raging-bolt-ogerpon,Raging Bolt Ogerpon,8,79.17,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lopunny-dusknoir,Lopunny Dusknoir,5,46.67,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,ogerpon-meganium-hydrapple,Ogerpon Meganium Hydrapple,5,60.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-venusaur-ex,Mega Venusaur,5,73.33,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,kangaskhan-bouffalant,Kangaskhan Bouffalant,4,75.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,cynthia-garchomp-ex,Cynthia's Garchomp,3,11.11,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,dhelmise-pbl,Dhelmise,3,44.44,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lillie-clefairy,Lillie's Clefairy,2,100.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,toucannon-pbl,Toucannon,2,66.67,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,starmie-froslass,Starmie Froslass,2,50.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,seaking-pre,Seaking Festival Lead,2,16.67,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,froslass-munkidori,Froslass Munkidori,2,16.67,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,ogerpon-meganium-arboliva,Ogerpon Meganium Arboliva,2,100.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,toxtricity-box,Toxtricity Box,2,50.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,alakazam-dusknoir,Alakazam Dusknoir,2,0.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lopunny-dudunsparce,Lopunny Dudunsparce,2,50.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-chandelure-ex,Mega Chandelure,2,66.67,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lucario-hariyama,Lucario Hariyama,2,100.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,metagross-cri,Metagross,1,100.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,grimmsnarl-froslass,Grimmsnarl Froslass,1,100.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,ethan-typhlosion,Ethan's Typhlosion,1,100.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-lucario-ex,Mega Lucario,1,0.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,rockets-honchkrow,Rocket's Honchkrow,1,33.33,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,rocket-mewtwo-ex,Rocket's Mewtwo,1,0.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,sharpedo-toxtricity,Sharpedo Toxtricity,1,0.0,day1,2026-09-02T14:34:17.609364+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,dragapult-ex,Dragapult,8,29.17,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,slowking-scr,Slowking,7,76.19,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,basic-box-m,Basic Box,5,46.67,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,crustle-dri,Crustle,4,25.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-excadrill-ex,Mega Excadrill,4,75.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,alakazam-dudunsparce,Alakazam Dudunsparce,3,44.44,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,dragapult-dusknoir,Dragapult Dusknoir,3,100.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,n-zoroark,N's Zoroark,2,33.33,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,dhelmise-pbl,Dhelmise,2,50.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lucario-hariyama,Lucario Hariyama,2,100.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,clefairy-ogerpon,Clefairy Ogerpon,2,100.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,dragapult-blaziken,Dragapult Blaziken,2,0.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-venusaur-ex,Mega Venusaur,2,66.67,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,alakazam-dusknoir,Alakazam Dusknoir,1,0.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,festival-lead,Festival Lead,1,100.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,rocket-mewtwo-ex,Rocket's Mewtwo,1,0.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,toxtricity-box,Toxtricity Box,1,100.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,raging-bolt-ogerpon,Raging Bolt Ogerpon,1,100.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,seaking-pre,Seaking Festival Lead,1,0.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lillie-clefairy,Lillie's Clefairy,1,100.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,lopunny-dudunsparce,Lopunny Dudunsparce,1,100.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,sharpedo-toxtricity,Sharpedo Toxtricity,1,0.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dudunsparce,Alakazam Dudunsparce,53,218,159,70,53.99,mega-chandelure-ex,Mega Chandelure,1,100.0,day2,2026-09-02T14:34:19.420881+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,basic-box-m,Basic Box,7,71.43,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-dusknoir,Dragapult Dusknoir,4,50.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-ex,Dragapult,4,33.33,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,n-zoroark,N's Zoroark,3,100.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,crustle-dri,Crustle,3,44.44,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-blaziken,Dragapult Blaziken,2,100.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,ogerpon-meganium-arboliva,Ogerpon Meganium Arboliva,2,50.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,grimmsnarl-froslass,Grimmsnarl Froslass,2,100.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,alakazam-dudunsparce,Alakazam Dudunsparce,2,100.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-dudunsparce,Dragapult Dudunsparce,1,100.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,ogerpon-meganium-hydrapple,Ogerpon Meganium Hydrapple,1,0.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,froslass-munkidori,Froslass Munkidori,1,100.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,mega-excadrill-ex,Mega Excadrill,1,100.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,festival-lead,Festival Lead,1,100.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,slowking-scr,Slowking,1,100.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,clefairy-ogerpon,Clefairy Ogerpon,1,0.0,overall,2026-09-02T14:34:21.407338+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,basic-box-m,Basic Box,7,71.43,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-dusknoir,Dragapult Dusknoir,4,50.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-ex,Dragapult,4,33.33,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,n-zoroark,N's Zoroark,3,100.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,crustle-dri,Crustle,3,44.44,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-blaziken,Dragapult Blaziken,2,100.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,ogerpon-meganium-arboliva,Ogerpon Meganium Arboliva,2,50.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,grimmsnarl-froslass,Grimmsnarl Froslass,2,100.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,alakazam-dudunsparce,Alakazam Dudunsparce,2,100.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-dudunsparce,Dragapult Dudunsparce,1,100.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,ogerpon-meganium-hydrapple,Ogerpon Meganium Hydrapple,1,0.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,froslass-munkidori,Froslass Munkidori,1,100.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,mega-excadrill-ex,Mega Excadrill,1,100.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,festival-lead,Festival Lead,1,100.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,slowking-scr,Slowking,1,100.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,clefairy-ogerpon,Clefairy Ogerpon,1,0.0,day1,2026-09-02T14:34:23.451587+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,basic-box-m,Basic Box,3,100.0,day2,2026-09-02T14:34:25.225035+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,crustle-dri,Crustle,3,44.44,day2,2026-09-02T14:34:25.225035+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,alakazam-dudunsparce,Alakazam Dudunsparce,1,100.0,day2,2026-09-02T14:34:25.225035+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-ex,Dragapult,1,33.33,day2,2026-09-02T14:34:25.225035+00:00
TEF-PBL,71,1,alakazam-dusknoir,Alakazam Dusknoir,4,26,11,2,68.38,dragapult-dusknoir,Dragapult Dusknoir,1,0.0,day2,2026-09-02T14:34:25.225035+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,dragapult-ex,Dragapult,119,50.42,overall,2026-09-02T14:34:27.336273+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,dragapult-blaziken,Dragapult Blaziken,54,51.23,overall,2026-09-02T14:34:27.336273+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,n-zoroark,N's Zoroark,54,59.88,overall,2026-09-02T14:34:27.336273+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,dragapult-dusknoir,Dragapult Dusknoir,50,52.0,overall,2026-09-02T14:34:27.336273+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,alakazam-dudunsparce,Alakazam Dudunsparce,48,33.33,overall,2026-09-02T14:34:27.336273+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,slowking-scr,Slowking,43,51.16,overall,2026-09-02T14:34:27.336273+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,basic-box-m,Basic Box,24,50.0,overall,2026-09-02T14:34:27.336273+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,mega-excadrill-ex,Mega Excadrill,24,56.94,overall,2026-09-02T14:34:27.336273+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,crustle-dri,Crustle,18,38.89,overall,2026-09-02T14:34:27.336273+00:00
TEF-PBL,71,1,basic-box-m,Basic Box,73,280,266,47,49.86,raging-bolt-ogerpon,Raging Bolt Ogerpon,18,50.0,overall,2026-09-02T14:34:27.336273+00:00
